/chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@StageTime_1_p,/stages/stage/@StageTime_1_v,/stages/stage/@StageTime_2_p,/stages/stage/@StageTime_2_v,/stages/stage/@StageTime_3_p,/stages/stage/@StageTime_3_v,/stages/stage/@StageTime_4_p,/stages/stage/@StageTime_4_v,/stages/stage/@StageTime_5_p,/stages/stage/@StageTime_5_v,/stages/stage/@StageTime_6_p,/stages/stage/@StageTime_6_v,/stages/stage/@stDevDemand,/stages/stage/@stDevStageTime,/stages/stage/@xPos,/stages/stage/@yPos
36,,Company Identifier,SIC Code,SIC Description,Manuf_0363,Manuf_0621,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0363,Manuf_0623,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0363,Manuf_0624,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0363,Manuf_0625,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0363,Manuf_0626,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0363,Manuf_0627,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0363,Manuf_0631,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0363,Manuf_0636,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0363,Manuf_0643,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0363,Manuf_0647,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0363,Manuf_0651,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0363,Manuf_0652,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0363,Retail_0363,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0364,Manuf_0590,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0364,Manuf_0597,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0364,Manuf_0653,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0364,Retail_0364,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0365,Manuf_0612,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0365,Manuf_0627,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0365,Manuf_0631,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0365,Retail_0365,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0588,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0589,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0595,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0596,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0605,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0606,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0610,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0614,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0620,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0621,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0623,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0624,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0625,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0626,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0636,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0643,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0647,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0651,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Manuf_0652,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0366,Retail_0366,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0367,Manuf_0590,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0367,Manuf_0597,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0367,Manuf_0653,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0367,Retail_0367,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0588,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0589,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0595,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0596,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0598,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0599,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0605,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0606,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0610,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0612,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0614,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0620,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0621,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0623,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0624,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0625,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0626,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0627,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0631,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0632,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0636,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0643,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0647,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0651,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Manuf_0652,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0368,Retail_0368,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0369,Manuf_0590,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0369,Manuf_0597,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0369,Retail_0369,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0370,Manuf_0605,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0370,Manuf_0623,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0370,Retail_0370,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0371,Retail_0371,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0588,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0589,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0595,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0596,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0598,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0599,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0605,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0606,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0610,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0612,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0614,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0620,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0621,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0623,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0624,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0625,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0626,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0627,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0631,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0632,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0636,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0643,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0647,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0651,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Manuf_0652,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0372,Retail_0372,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0373,Manuf_0590,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0373,Manuf_0597,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0373,Manuf_0653,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0373,Retail_0373,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0374,Retail_0374,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0588,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0589,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0595,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0596,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0598,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0599,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0605,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0606,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0610,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0612,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0614,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0620,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0621,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0623,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0624,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0625,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0626,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0627,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0631,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0632,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0636,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0643,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0647,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0651,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Manuf_0652,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0375,Retail_0375,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0376,Manuf_0614,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0376,Manuf_0623,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0376,Manuf_0627,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0376,Retail_0376,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0595,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0598,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0599,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0605,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0606,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0610,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0614,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0620,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0621,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0623,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0626,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0627,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0631,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0632,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0636,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0643,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0647,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Manuf_0651,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0377,Retail_0377,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0378,Manuf_0590,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0378,Manuf_0597,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0378,Retail_0378,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0595,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0598,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0599,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0605,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0606,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0610,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0614,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0620,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0621,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0623,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0626,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0627,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0631,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0632,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0636,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0643,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0647,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Manuf_0651,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0379,Retail_0379,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0380,Manuf_0590,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0380,Manuf_0597,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0380,Retail_0380,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0588,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0589,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0595,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0598,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0599,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0605,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0606,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0612,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0614,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0620,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0623,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0624,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0626,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0627,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0631,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0632,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0636,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0643,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0651,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Manuf_0652,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0381,Retail_0381,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0382,Manuf_0610,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0382,Manuf_0621,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0382,Manuf_0625,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0382,Manuf_0647,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0382,Retail_0382,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0383,Retail_0383,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0384,Manuf_0596,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0384,Retail_0384,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0385,Retail_0385,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0386,Retail_0386,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0387,Manuf_0588,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0387,Manuf_0589,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0387,Manuf_0595,,,,,,,,,,,,,,,,,,,,,,,,
36,,Company Identifier,SIC Code,SIC Description,Manuf_0387,Manuf_0596,,,,,,,,,,,,,,,,,,,,,,,,
