/chain,,,,,,,,,,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@StageTime_1_p,/stages/stage/@StageTime_1_v,/stages/stage/@StageTime_2_p,/stages/stage/@StageTime_2_v,/stages/stage/@StageTime_3_p,/stages/stage/@StageTime_3_v,/stages/stage/@StageTime_4_p,/stages/stage/@StageTime_4_v,/stages/stage/@stDevDemand,/stages/stage/@stDevStageTime,/stages/stage/@xPos,/stages/stage/@yPos
26,,Company Identifier,SIC Code,SIC Description,Part_0133,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0134,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0135,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0136,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0137,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0137,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0138,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0138,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0139,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0139,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0140,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0140,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0141,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0141,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0142,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0142,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0143,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0143,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0144,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0144,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0145,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0146,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0147,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0147,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0148,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0149,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0149,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0150,Manuf_0056,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0150,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0151,Manuf_0057,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0152,Manuf_0057,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0153,Manuf_0057,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0153,Retail_0002,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0154,Manuf_0057,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0154,Retail_0002,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0155,Manuf_0057,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0155,Retail_0002,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0156,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0157,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0158,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0159,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0160,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0161,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0162,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0163,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0164,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0165,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0166,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0167,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0168,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0169,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0170,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0171,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0172,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0173,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0174,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0175,Manuf_0055,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0175,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0175,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0175,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0176,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0176,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0177,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0177,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0178,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0178,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0179,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0179,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0180,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0180,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0181,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0181,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0182,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0182,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0183,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0183,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0184,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0184,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0185,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0185,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0186,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0186,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0187,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0187,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0188,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0188,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0189,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0189,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0190,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0190,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0191,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0191,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0192,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0192,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0193,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0193,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0194,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0194,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0195,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0195,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0196,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0196,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0197,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0197,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0198,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0198,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0199,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0199,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0200,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0200,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0201,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0201,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0202,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0202,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0203,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0203,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0204,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0204,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0205,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0205,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0206,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0206,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0207,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0207,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0208,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0208,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0209,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0209,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0210,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0210,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0211,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0211,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0212,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0212,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0213,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0213,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0214,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0214,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0215,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0215,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0216,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0216,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0217,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0217,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0218,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0218,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0219,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0219,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0220,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0220,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0221,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0221,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0222,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0222,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0223,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0223,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0224,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0224,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0225,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0225,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0226,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0226,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0227,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0227,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0228,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0228,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0229,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0229,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0230,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0230,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0231,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0231,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0232,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0232,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0233,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0233,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0234,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0234,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0235,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0235,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0236,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0236,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0237,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0238,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0239,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0240,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0241,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0242,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0243,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0244,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0245,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0246,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0247,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0248,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0249,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0250,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0251,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0252,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0253,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0254,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0255,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0256,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0257,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0258,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0259,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0260,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0261,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0262,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0263,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0264,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0265,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0266,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0267,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0268,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0269,Manuf_0059,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0270,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0271,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0272,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0273,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0274,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0275,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0276,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0277,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0278,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0279,Manuf_0058,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0279,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0336,Retail_0001,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0280,Manuf_0060,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0281,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0282,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0283,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0284,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0285,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0286,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0287,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0288,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0289,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0290,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0291,Manuf_0061,,,,,,,,,,,,,,,,,,,,
26,,Company Identifier,SIC Code,SIC Description,Part_0292,Manuf_0061,,,,,,,,,,,,,,,,,,,,
